Path,Disease
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-152-_JPG_jpg.rf.b619f110df0096e4d7bb192f7be56c95.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/50.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-5-_JPG_jpg.rf.efc00f2aa8451d7560df73a6d51316a3.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/28.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/95.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/345.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/29.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/387.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/449.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-186-_JPG_jpg.rf.1e00de2c9d0252a32a1b373f21478156.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/3/pharyngitis-84-_JPG_jpg.rf.ed57cc4e238bbd47a52ea1e54dfb936a.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/1/5f741a7f-bbb0-4ee6-bf90-97a67b062774_jpg.rf.7363c4fe5a47aabb0379d82d800a33eb.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/76.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/1.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/81.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/2.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/274.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-71-_JPG_jpg.rf.cd09d46c2eba0d71639e2fd2c7a4b2c2.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/26.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/291.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/29.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-168-_JPG_jpg.rf.2fbd0336aad8038de2aeee3162b8042e.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-167-_JPG_jpg.rf.f313bb557a4dd542c8c11df06f439a13.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/24.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/275.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/1/65cf6221-aeb0-41a7-b754-fa75da2d55f6_jpg.rf.9329e3a968d561b47573818a70475d3a.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/61.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/25.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/295.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/552011e3-ca81-409d-a93e-a4a0975f6dae_jpg.rf.7328af7cdc8e0ad684f3c56c335693d1.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-28-_JPG_jpg.rf.91a081b60e66e80b77a51ba9beac889e.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/1/10c1eacd-cbac-4b07-ae72-08aecf4ee996_jpg.rf.1d2a7483f0ad4bb344a792452aa83b40.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-154-_JPG_jpg.rf.fad7e18a39b2e34efc5a48be42bf89e7.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/117.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/427.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/238.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-193-_JPG_jpg.rf.95737170fd18e1ff1f94b7be2ddb7340.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/3a36f4f2-5f37-4572-8439-04903542f023_jpg.rf.7e38912b98588a3c6bec3e6857f7f150.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/35.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/7.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/474.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/3/nopharyngitis-130-_JPG_jpg.rf.2336e33158abcc92d82c304e4c33efde.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/437.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/473.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-68-_JPG_jpg.rf.bedc358c0a07ae2cf761944c3dcab089.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-73-_JPG_jpg.rf.b0724540fc80b70f56eb61f767717acb.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-118-_JPG_jpg.rf.f6c52becdaaacaef4d110f6871559902.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/219.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/445.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-181-_JPG_jpg.rf.129d2730bac71d51be8f25a17655a773.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/364.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/439.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/218.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-158-_JPG_jpg.rf.77b5876da6ca0c3c9ae0b8e711200029.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/65.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/18.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/395.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/330.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/225.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/25.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-27-_JPG_jpg.rf.08939ab953fc45e0c371c4ad20206de4.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/53dd5615-937a-4050-aee5-3c364212b35f_jpg.rf.cde2e6e837879c6d506ec894d990203a.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/6.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-130-_JPG_jpg.rf.ebb448514fd002ade4ecbfc0c0722920.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/193.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/434.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/62.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/301.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/226.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-140-_JPG_jpg.rf.936ff890a24137db1905120535ebb86c.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/58.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/108.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/152.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-200-_JPG_jpg.rf.7033690c6406620d37ee4c8b87138879.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/249.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-132-_JPG_jpg.rf.166ba91bcf095c209877238306f612b3.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/44.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/71.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/103.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/125.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-9-_JPG_jpg.rf.c51a334026cf071f808a312ef992fbed.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/39.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-130-_JPG_jpg.rf.c80043e7b552969362b4ffd6f9885388.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/74.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-158-_JPG_jpg.rf.9c55c61d1dff4ef986c61fc312901525.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/246.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/61d4c49a-d128-4753-88dd-b86539cd1f45_jpg.rf.99cf4fcd8a88442f1debab171f0c7fa2.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/272.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/49.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/456.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-141-_JPG_jpg.rf.2174c7b47e2c2c5040a90510dffd46ea.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-63-_JPG_jpg.rf.a393ba6dc3dbddb25d8fd8404a7ff13f.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-82-_JPG_jpg.rf.bb38c3ec5d1007eaac8649ba6ba60bf5.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/277.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/451.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-109-_JPG_jpg.rf.d93fbcb06983eb1bda2e950aa7ebd671.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-207-_jpg.rf.4617ae1dceaac959fadb6964063a79c9.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-93-_jpg.rf.a426159fa6400fa819552a045ccfea9e.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/personal_photos/3.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/18.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/414.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/48.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/170.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/OPS-2 class.v9-1773-280-100.coco/valid/istockphoto-1086539760-612x612_jpg.rf.eb4cd52955d29b948fd377138a00bac8.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-173-_JPG_jpg.rf.0aa49fabc5674b4d3c4161211b3ab905.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-63-_JPG_jpg.rf.cdb4c617b4d19adfcd231e5edbaf9862.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/322.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-80-_JPG_jpg.rf.4596f3f09eb28e36609f5b0755082a81.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/404.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/187.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/5.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/8.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/personal_photos/13.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-93-_jpg.rf.3630bde7bc5087619f0eb204d7f64dac.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-212-_jpg.rf.f6e358da481705951779261e8c2d34b4.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-70-_jpg.rf.8487a083687f3426fdaa3ab7f955fe43.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/53.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/43.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-48-_jpg.rf.f8e47bb1a8e8b39126976e985e2aaed0.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/valid/1/4f580f48-3365-4100-9daa-8aca7ee9bdd2_jpg.rf.b1ed6dbe322219e4bc8280f5dc248acb.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-201-_JPG_jpg.rf.2955953ec3a9fd01a1a79eb99e500b82.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/43f62672-1f84-4fcb-9d2f-e3452d28552c_jpg.rf.a891d1475a55ef3816d3d4b6b85538da.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-151-_JPG_jpg.rf.b358a3da0d2bee958501ada10c6a2a17.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/142.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/64.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-90-_JPG_jpg.rf.e85a8a03bbb2a47f81282dc2d5461e83.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/257.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/56.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/12.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/30.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/56.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/284.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/331.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/448.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-113-_JPG_jpg.rf.23415612268bbd25516cdb137721f57d.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/1/0857139f-3ec5-40fa-a735-e248ce6e3bf7_jpg.rf.5ba37b78f79bdc7658ee8fab07bf927e.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/222.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-1-_JPG_jpg.rf.02ec117a666f967fe40be8700b7e490d.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/67.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/84.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-71-_JPG_jpg.rf.1d30fabf4c3f2db33e775cb67046f439.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/11.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/88.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/70.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/35.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/335.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/3.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/392.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/10c1eacd-cbac-4b07-ae72-08aecf4ee996_jpg.rf.62c8acae5ab40f50870cc12f2ce39a56.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/109.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/80.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/kaggle/32.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/pharyngitis/3.png,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/0665da3b-dbb0-47d8-82db-47270d40ee0f_jpg.rf.f01bfa454148ddb90f11a06f7a3d9271.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-124-_JPG_jpg.rf.c5ed8874550fb31d78ccbe45acd7e0ee.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/tonsilities/4.png,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/25.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/34.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/healthy/12.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/467.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/195.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/2/aeca6c2b-4a2a-4380-9f41-f4bcf74073bb_jpg.rf.e35f2ab3d3cc1be0439d00ef268d8da3.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/36.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/45.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/296.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-140-_JPG_jpg.rf.7bf088a377a2ca7f2eca3223b7c837f3.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/33.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-6-_JPG_jpg.rf.7df9ba720fe403e6403597f06f58de0f.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/135.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/197.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-40-_JPG_jpg.rf.c85895476c9bb875e5a4873a4b922cca.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-20-_JPG_jpg.rf.746d3fb41a4d0cd8bc64a3a6f635d207.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/89.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/319.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-123-_JPG_jpg.rf.6d870b3986ea2db5620ec41ac3d46d49.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-88-_JPG_jpg.rf.a58f9c927c80881a0782a9c4f41bacd1.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/353.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/64.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/234.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/48.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/79.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-107-_JPG_jpg.rf.d9af26445836478bc0a0056357f4be1c.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/341.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/104.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/332.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/55.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-202-_JPG_jpg.rf.41474df52234ef067fcbee840890335a.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/82.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/347.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-124-_JPG_jpg.rf.79431c8f9ae659d080838b5714c81e25.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-112-_JPG_jpg.rf.391f3ec4e816fe8cddcc3588904b2567.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/41.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/86.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/164.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/420.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-148-_JPG_jpg.rf.6a89527f22cabdbe7781089bc7481c20.jpg,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-115-_JPG_jpg.rf.1be28e4ed5c80a67427b69ef068264c4.jpg,pharyngitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/134.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/google/mononucleosis/51.png,mononucleosis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/405.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/305.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-1-_JPG_jpg.rf.3ac1b30f5bd5ff7f9e56bdd374155b74.jpg,tonsillitis
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/286.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/139.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/src/model/gann/generated_images/283.png,healthy
/home/mgherghinescu/projects/TenserflowModelTraining/bucal_cavity_diseases_dataset/train/3/nopharyngitis-1-_JPG_jpg.rf.44445739a41e1063aaddb73cca6feb65.jpg,tonsillitis
